animal_id,yr,animal_yr,avg_biom_herd,avg_dn_herd,avg_de_herd,avg_mosq_herd,alive_june1,Next_Yr_Calf_Present,Current_Calf_Present,avg_dist_m,avg_sinuosity,avg_biom,avg_dn,avg_de,HR_area_km2,centroid_x,centroid_y,resource_vol,move_vol,avg_dist_m_unscaled,avg_sinuosity_unscaled,avg_biom_unscaled,avg_dn_unscaled,avg_de_unscaled,HR_area_km2_unscaled,centroid_x_unscaled,centroid_y_unscaled,resource_vol_unscaled,move_vol_unscaled
1311,2019,1311_2019,0.2559900230674113,0.1312868592727756,0.727219441381381,0.38473190685408903,1,1,1,-0.8108149766885289,1.1687748950878307,0.04678779661007803,0.5249873863227575,0.7839956323515404,-0.802847037615758,2.4680861809291152,-1.5109626347256178,-0.2618959428089051,3.1905790657962836,11113.582605353047,0.0503046206101715,33.70586885773127,1.1796030948752532,10.71655941748363,680.8806994296134,-146.25575580992313,70.01958359087718,4.910342717298796,16.735899121904218
1407,2017,1407_2017,-0.39290908841882816,0.8720871165243094,-0.10680811517783818,0.9842994238102594,1,1,1,-0.19096350340380364,0.7661319840739587,0.557860862551347,0.14076482762824327,0.40298206550722876,-0.5788923713323628,-0.199173063635394,0.5733060678285362,0.5618459952501429,0.19465823102502092,12764.325996917163,0.04740095268545255,41.00445359167292,1.0846997579582733,10.509498595875758,736.8461840084971,-149.23411212738912,70.25906142621902,11.949197298905204,7.28500324430992
1422,2017,1422_2017,-0.39290908841882816,0.8720871165243094,-0.10680811517783818,0.9842994238102594,1,1,0,-1.5437381841061242,0.4015710016480569,1.5840984206494744,-0.5960508504161762,-0.718357663890724,1.8095978801856307,-0.2789344757961679,0.5709945241086892,0.2090445182892016,-0.24447249650202557,9161.714789733893,0.04477191339947926,55.66005231929847,0.9027055856828263,9.900109466785866,1333.7215095218871,-149.32317655046054,70.25879583499,8.934517363638854,5.899726726204857
1422,2018,1422_2018,-1.0786737894233973,0.2853942487002068,-1.761855206375396,-0.9002796531579359,1,0,1,-1.794080619990884,0.34523779574223995,0.727919489291778,-0.33122123265003595,0.394599562100297,-0.8628583954798598,-0.5390007680162461,-1.5175841098821983,-0.17875403675485768,-0.42808343048335196,8495.021009891885,0.044365665285801,43.433044295659315,0.9681187527957906,10.50494314642826,665.8840718583384,-149.61357580054172,70.01882279811791,5.620788257720062,5.320509879449344
1422,2019,1422_2019,0.2559900230674113,0.1312868592727756,0.727219441381381,0.38473190685408903,1,1,0,-1.0890158648032024,-0.8132818692044756,0.9864677153043224,-0.5954969938412364,-0.08325846425123175,2.497759521195,-0.49720991692947825,0.37880906941847126,1.25336989172983,-0.16551016328378776,10372.69822034229,0.03601097605808969,47.125346357963075,0.9028423887828676,10.245252457805893,1505.69068679705,-149.56691065331233,70.23671415395866,17.8582519701965,6.148820354059162
1422,2020,1422_2020,-0.11804797647289467,0.020043435696366286,0.754992210519544,-1.5603343540484873,0,NA,1,-1.1990400043384573,-0.6334192504313625,0.5315143561061015,-0.6710124724002681,0.6119294544417244,0.009217724763774329,-0.7780794942356222,0.7223521437553296,-0.408687388113499,1.3229846114473593,10079.689928714139,0.0373080591625019,40.628201696300955,0.8841899938571631,10.623050505283947,883.8128315893271,-149.88053958970406,70.27618648863799,3.6560134309236725,10.84440809024222
1426,2019,1426_2019,0.2559900230674113,0.1312868592727756,0.727219441381381,0.38473190685408903,1,1,1,0.8031267756476734,-0.16381348592011621,1.177587295127015,-1.4580522026913985,-0.6300442155596055,0.8133584044826179,-0.4645806691823403,1.0091084475503727,-0.3373841556220775,-0.28220286640260045,15411.71497554846,0.04069463113080223,49.85470648396029,0.6897904329759542,9.948103178195984,1084.7647633213908,-149.53047567746216,70.30913414976216,4.265297797200058,5.780702954543456
1426,2020,1426_2020,-0.11804797647289467,0.020043435696366286,0.754992210519544,-1.5603343540484873,1,NA,1,-0.33707938121847547,0.9025707071315404,1.0599486905832258,-1.6509128874390413,-0.3263068399604503,-1.087017434051688,-0.9662751100135506,1.036986059818673,-0.22652900607360776,0.06869243062992728,12375.200811125493,0.04838488344145253,48.17472101717742,0.6421536606718133,10.113168456751481,609.8675153623277,-150.09068549221197,70.3123372253696,5.212552321028826,6.887633043517298
1436,2017,1436_2017,-0.39290908841882816,0.8720871165243094,-0.10680811517783818,0.9842994238102594,1,1,0,-1.1564180168969693,0.07080254548073393,0.9403293563547184,-1.7294167099565725,-1.136315093489489,0.5574568138491036,2.296037093427834,-1.1773336713515667,-0.7285356986414784,-0.2833023885640929,10193.197707814063,0.0423865696360353,46.46644894246633,0.6227631419501483,9.67297160005159,1020.8158545445184,-146.4478719260142,70.05791681627093,0.9229174915767643,5.777234415140556
1443,2018,1443_2018,-1.0786737894233973,0.2853942487002068,-1.761855206375396,-0.9002796531579359,1,1,0,-1.579452504465089,3.010199425449864,-0.3299603565049144,-2.3535531524938036,-0.42863551372825126,-1.2909368106629928,0.369564554839934,-2.080633702835377,-0.508122803702901,4.422872866892765,9066.603007544607,0.06358409281331845,28.325565135793813,0.4686008478632712,10.057558207909443,558.9087793088709,-148.59903952152283,69.9541296529657,2.806340252640952,20.62327834421165
